distance,orientation,vel_lin,vel_ang
7.400,-0.241,3.676,2.295
7.400,-0.231,3.677,2.296
7.400,-0.221,3.677,2.298
7.400,-0.211,3.678,2.299
7.400,-0.201,3.678,2.300
7.400,-0.191,3.679,2.302
7.400,-0.181,3.679,2.302
7.400,-0.171,3.679,2.303
7.400,-0.161,3.680,2.304
7.400,-0.151,3.680,2.304
7.400,-0.141,3.680,2.305
7.400,-0.131,3.680,2.305
7.400,-0.121,3.680,2.306
7.400,-0.111,3.680,2.306
7.400,-0.101,3.680,2.306
7.400,-0.091,3.680,2.306
7.400,-0.081,3.680,2.306
7.400,-0.071,3.680,2.306
7.400,-0.061,3.680,2.306
7.400,-0.051,3.680,2.306
7.400,-0.041,3.680,2.306
7.400,-0.031,3.680,2.307
7.400,-0.021,3.680,2.307
7.400,-0.011,3.680,2.307
7.400,-0.001,3.680,2.307
7.400,0.009,3.680,2.307
7.400,0.019,3.680,2.307
7.400,0.029,3.680,2.307
7.400,0.039,3.680,2.306
7.400,0.049,3.680,2.306
7.400,0.059,3.680,2.306
7.400,0.069,3.680,2.306
7.400,0.079,3.680,2.306
7.400,0.089,3.680,2.306
7.400,0.099,3.680,2.306
7.400,0.109,3.680,2.306
7.400,0.119,3.680,2.306
7.400,0.129,3.680,2.305
7.400,0.139,3.680,2.305
7.400,0.149,3.680,2.305
7.400,0.159,3.680,2.304
7.400,0.169,3.679,2.303
7.400,0.179,3.679,2.303
7.400,0.189,3.679,2.302
7.400,0.199,3.678,2.301
7.400,0.209,3.678,2.299
7.400,0.219,3.677,2.298
7.400,0.229,3.677,2.297
7.400,0.239,3.676,2.295
7.400,0.249,3.676,2.293
7.400,0.259,3.675,2.291
7.400,0.269,3.674,2.289
7.400,0.279,3.673,2.286
7.400,0.289,3.672,2.283
7.400,0.299,3.671,2.280
7.400,0.309,3.670,2.277
7.400,0.319,3.669,2.274
7.400,0.329,3.667,2.270
7.400,0.339,3.666,2.265
7.400,0.349,3.664,2.261
7.400,0.359,3.663,2.256
7.400,0.369,3.661,2.251
7.400,0.379,3.659,2.245
7.400,0.389,3.657,2.239
7.400,0.399,3.657,2.241
7.400,0.409,3.659,2.247
7.400,0.419,3.661,2.252
7.400,0.429,3.663,2.258
7.400,0.439,3.665,2.262
7.400,0.449,3.666,2.267
7.400,0.459,3.668,2.271
7.400,0.469,3.669,2.275
7.400,0.479,3.670,2.278
7.400,0.489,3.672,2.281
7.400,0.499,3.673,2.284
7.400,0.509,3.674,2.287
7.400,0.519,3.674,2.289
7.400,0.529,3.675,2.292
7.400,0.539,3.676,2.294
7.400,0.549,3.677,2.296
7.400,0.559,3.677,2.297
7.400,0.569,3.678,2.299
7.400,0.579,3.678,2.300
7.400,0.589,3.679,2.301
7.400,0.599,3.679,2.302
7.400,0.609,3.679,2.303
7.400,0.619,3.679,2.304
7.400,0.629,3.680,2.304
7.400,0.639,3.680,2.305
7.400,0.649,3.680,2.305
7.400,0.659,3.680,2.305
7.400,0.669,3.680,2.306
7.400,0.679,3.680,2.306
7.400,0.689,3.680,2.306
7.400,0.699,3.680,2.306
7.400,0.709,3.680,2.306
7.400,0.719,3.680,2.306
7.400,0.729,3.680,2.306
7.400,0.739,3.680,2.306
7.400,0.749,3.680,2.307
7.400,0.759,3.680,2.307
7.400,0.769,3.680,2.307
7.400,0.779,3.680,2.307
7.400,0.789,3.680,2.307
7.400,0.799,3.680,2.307
7.400,0.809,3.680,2.307
7.400,0.819,3.680,2.307
7.400,0.829,3.680,2.306
7.400,0.839,3.680,2.306
